"Class","Length","Width","filename","date","lens","meso","block","treatment_n","nutrients.P1","pesticides.P1","nutrients.P2","pesticides.P2","Taxa"
"nauplius_abun",217.3882,136.6703,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",329.2928,142.1738,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",136.6703,98.1458,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",188.0362,144.0083,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",169.6912,92.6423,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",217.3882,140.3392,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",222.8918,121.9943,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",202.7123,123.8287,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",162.3533,110.9873,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",184.3673,138.5048,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",184.3673,127.4977,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",221.0573,131.1668,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",211.8847,160.5188,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",147.6773,105.4838,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",191.7053,144.0083,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",208.2158,151.3462,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",145.8427,112.8217,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",155.0153,112.8217,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",156.8498,125.6633,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",221.0573,120.1598,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",397.1692,224.7262,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"nauplius_abun",224.7262,140.3392,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","nauplius"
"scapholeberis_abun",532.9222,241.2368,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis_abun",518.2463,246.7403,"s125_01_06_22_x4_cl_data.csv","01/06/2022","x4",125,8,8,"no","yes","yes","no","scapholeberis"
"nauplius",235.7332,188.0362,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","nauplius"
"nauplius",257.7473,175.1947,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","nauplius"
"nauplius",362.3138,296.2717,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","nauplius"
"nauplius",248.5747,178.8638,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","nauplius"
"alona",296.2717,200.8777,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","alona"
"alona",298.1062,210.0503,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","alona"
"lepadella",98.1458,72.4627,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","lepadella"
"lepadella",114.6563,65.1248,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","lepadella"
"lepadella",99.9802,55.9522,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","lepadella"
"lepadella",98.1458,54.1178,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","lepadella"
"lepadella",114.6563,65.1248,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","lepadella"
"lepadella",109.1527,57.7867,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","lepadella"
"lepadella_abun",105.4838,68.7938,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","lepadella"
"lepadella_abun",109.1527,50.4488,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","lepadella"
"lepadella_abun",105.4838,50.4488,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","lepadella"
"lepadella_abun",94.4767,44.9453,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","lepadella"
"lepadella_abun",83.4698,65.1248,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","lepadella"
"nauplius_abun",175.1947,101.8148,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","nauplius"
"nauplius_abun",180.6983,121.9943,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","nauplius"
"nauplius_abun",151.3462,105.4838,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","nauplius"
"nauplius_abun",138.5048,79.8008,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","nauplius"
"nauplius_abun",235.7332,156.8498,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","nauplius"
"nauplius_abun",151.3462,87.1388,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","nauplius"
"nauplius_abun",136.6703,92.6423,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","nauplius"
"nauplius_abun",142.1738,101.8148,"s126_01_06_22_x4_cl_data.csv","01/06/2022","x4",126,8,14,"yes","yes","yes","no","nauplius"
"nauplius",164.1877,107.3183,"s127_01_06_22_x4_cl_data.csv","01/06/2022","x4",127,8,7,"no","no","yes","no","nauplius"
"alona",334.7962,202.7123,"s127_01_06_22_x4_cl_data.csv","01/06/2022","x4",127,8,7,"no","no","yes","no","alona"
"alona",285.2647,200.8777,"s127_01_06_22_x4_cl_data.csv","01/06/2022","x4",127,8,7,"no","no","yes","no","alona"
"chydorus",320.1202,259.5817,"s127_01_06_22_x4_cl_data.csv","01/06/2022","x4",127,8,7,"no","no","yes","no","chydorus"
"lepadella",120.1598,65.1248,"s127_01_06_22_x4_cl_data.csv","01/06/2022","x4",127,8,7,"no","no","yes","no","lepadella"
"lepadella_abun",101.8148,66.9592,"s127_01_06_22_x4_cl_data.csv","01/06/2022","x4",127,8,7,"no","no","yes","no","lepadella"
"lepadella_abun",87.1388,54.1178,"s127_01_06_22_x4_cl_data.csv","01/06/2022","x4",127,8,7,"no","no","yes","no","lepadella"
"nauplius_abun",389.8313,272.4232,"s127_01_06_22_x4_cl_data.csv","01/06/2022","x4",127,8,7,"no","no","yes","no","nauplius"
"nauplius_abun",208.2158,107.3183,"s127_01_06_22_x4_cl_data.csv","01/06/2022","x4",127,8,7,"no","no","yes","no","nauplius"
"nauplius_abun",175.1947,116.4908,"s127_01_06_22_x4_cl_data.csv","01/06/2022","x4",127,8,7,"no","no","yes","no","nauplius"
"nauplius_abun",263.2507,211.8847,"s127_01_06_22_x4_cl_data.csv","01/06/2022","x4",127,8,7,"no","no","yes","no","nauplius"
"nauplius_abun",138.5048,99.9802,"s127_01_06_22_x4_cl_data.csv","01/06/2022","x4",127,8,7,"no","no","yes","no","nauplius"
"nauplius_abun",307.2788,195.3742,"s127_01_06_22_x4_cl_data.csv","01/06/2022","x4",127,8,7,"no","no","yes","no","nauplius"
"nauplius_abun",175.1947,94.4767,"s127_01_06_22_x4_cl_data.csv","01/06/2022","x4",127,8,7,"no","no","yes","no","nauplius"
"nauplius_abun",184.3673,120.1598,"s127_01_06_22_x4_cl_data.csv","01/06/2022","x4",127,8,7,"no","no","yes","no","nauplius"
"nauplius_abun",279.7613,151.3462,"s127_01_06_22_x4_cl_data.csv","01/06/2022","x4",127,8,7,"no","no","yes","no","nauplius"
"nauplius_abun",167.8568,110.9873,"s127_01_06_22_x4_cl_data.csv","01/06/2022","x4",127,8,7,"no","no","yes","no","nauplius"
"scapholeberis_abun",505.4047,294.4373,"s127_01_06_22_x4_cl_data.csv","01/06/2022","x4",127,8,7,"no","no","yes","no","scapholeberis"
"nauplius",250.4093,178.8638,"s128_01_06_22_x4_cl_data.csv","01/06/2022","x4",128,8,2,"no","yes","no","yes","nauplius"
"nauplius",248.5747,182.5327,"s128_01_06_22_x4_cl_data.csv","01/06/2022","x4",128,8,2,"no","yes","no","yes","nauplius"
"lepadella",79.8008,52.2833,"s128_01_06_22_x4_cl_data.csv","01/06/2022","x4",128,8,2,"no","yes","no","yes","lepadella"
"lepadella",101.8148,72.4627,"s128_01_06_22_x4_cl_data.csv","01/06/2022","x4",128,8,2,"no","yes","no","yes","lepadella"
"lepadella",99.9802,74.2973,"s128_01_06_22_x4_cl_data.csv","01/06/2022","x4",128,8,2,"no","yes","no","yes","lepadella"
"lepadella",99.9802,74.2973,"s128_01_06_22_x4_cl_data.csv","01/06/2022","x4",128,8,2,"no","yes","no","yes","lepadella"
"lepadella",98.1458,57.7867,"s128_01_06_22_x4_cl_data.csv","01/06/2022","x4",128,8,2,"no","yes","no","yes","lepadella"
"nauplius_abun",210.0503,120.1598,"s128_01_06_22_x4_cl_data.csv","01/06/2022","x4",128,8,2,"no","yes","no","yes","nauplius"
"nauplius_abun",261.4162,200.8777,"s128_01_06_22_x4_cl_data.csv","01/06/2022","x4",128,8,2,"no","yes","no","yes","nauplius"
"nauplius",287.0992,222.8918,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius",202.7123,184.3673,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius",186.2018,166.0223,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius",166.0223,120.1598,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius",173.3603,133.0012,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"alona_abun",230.2297,156.8498,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","alona"
"alona_abun",239.4023,156.8498,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","alona"
"lepadella_abun",155.0153,83.4698,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","lepadella"
"nauplius_abun",125.6633,87.1388,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",167.8568,129.3322,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",127.4977,83.4698,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",133.0012,99.9802,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",199.0433,145.8427,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",144.0083,123.8287,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",145.8427,79.8008,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",171.5257,134.8357,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",158.6842,110.9873,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",131.1668,109.1527,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",156.8498,112.8217,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",138.5048,114.6563,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",151.3462,112.8217,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",144.0083,94.4767,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",155.0153,127.4977,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",145.8427,114.6563,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",136.6703,85.3042,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",173.3603,131.1668,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",127.4977,107.3183,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",142.1738,105.4838,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",160.5188,107.3183,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",149.5118,109.1527,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",123.8287,77.9663,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",261.4162,156.8498,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",164.1877,114.6563,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",155.0153,101.8148,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",145.8427,109.1527,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",164.1877,101.8148,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",164.1877,112.8217,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",149.5118,118.3252,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",177.0292,131.1668,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",156.8498,131.1668,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",167.8568,120.1598,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",136.6703,94.4767,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius_abun",177.0292,118.3252,"s13_1_06_22_4x_class_data.csv","01/06/2022","x4",13,1,16,"yes","yes","no","no","nauplius"
"nauplius",178.8638,136.6703,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","nauplius"
"nauplius",213.7192,145.8427,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","nauplius"
"nauplius",261.4162,182.5327,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","nauplius"
"chydorus",325.6238,270.5888,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","chydorus"
"chydorus",287.0992,246.7403,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","chydorus"
"lepadella_abun",105.4838,65.1248,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","lepadella"
"lepadella_abun",96.3113,61.4558,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","lepadella"
"lepadella_abun",77.9663,55.9522,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","lepadella"
"lepadella_abun",103.6492,48.6142,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","lepadella"
"lepadella_abun",96.3113,72.4627,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","lepadella"
"lepadella_abun",87.1388,66.9592,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","lepadella"
"lepadella_abun",96.3113,50.4488,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","lepadella"
"nauplius_abun",254.0782,169.6912,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","nauplius"
"nauplius_abun",233.8988,118.3252,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","nauplius"
"nauplius_abun",433.8593,296.2717,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","nauplius"
"nauplius_abun",155.0153,121.9943,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","nauplius"
"nauplius_abun",299.9407,199.0433,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","nauplius"
"nauplius_abun",145.8427,114.6563,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","nauplius"
"nauplius_abun",197.2088,151.3462,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","nauplius"
"nauplius_abun",184.3673,153.1807,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","nauplius"
"nauplius_abun",233.8988,162.3533,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","nauplius"
"nauplius_abun",239.4023,202.7123,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","nauplius"
"nauplius_abun",408.1762,279.7613,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","nauplius"
"nauplius_abun",230.2297,166.0223,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","nauplius"
"nauplius_abun",186.2018,155.0153,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","nauplius"
"nauplius_abun",257.7473,182.5327,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","nauplius"
"nauplius_abun",162.3533,136.6703,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","nauplius"
"scapholeberis",477.8872,277.9268,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","scapholeberis"
"scapholeberis_abun",498.0668,287.0992,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","scapholeberis"
"keratella_quadrata_abun",228.3953,74.2973,"s14_1_06_22_4x_class_data.csv","01/06/2022","x4",14,1,5,"yes","no","no","no","keratella_quadrata"
"alona",369.6517,254.0782,"s15_1_06_22_4x_class_data.csv","01/06/2022","x4",15,1,13,"no","no","yes","yes","alona"
"alona_abun",268.7543,200.8777,"s15_1_06_22_4x_class_data.csv","01/06/2022","x4",15,1,13,"no","no","yes","yes","alona"
"lepadella_abun",99.9802,52.2833,"s15_1_06_22_4x_class_data.csv","01/06/2022","x4",15,1,13,"no","no","yes","yes","lepadella"
"nauplius_abun",202.7123,149.5118,"s15_1_06_22_4x_class_data.csv","01/06/2022","x4",15,1,13,"no","no","yes","yes","nauplius"
"nauplius_abun",215.5538,151.3462,"s15_1_06_22_4x_class_data.csv","01/06/2022","x4",15,1,13,"no","no","yes","yes","nauplius"
"nauplius_abun",155.0153,85.3042,"s15_1_06_22_4x_class_data.csv","01/06/2022","x4",15,1,13,"no","no","yes","yes","nauplius"
"nauplius_abun",158.6842,109.1527,"s15_1_06_22_4x_class_data.csv","01/06/2022","x4",15,1,13,"no","no","yes","yes","nauplius"
"nauplius_abun",202.7123,140.3392,"s15_1_06_22_4x_class_data.csv","01/06/2022","x4",15,1,13,"no","no","yes","yes","nauplius"
"nauplius_abun",164.1877,109.1527,"s15_1_06_22_4x_class_data.csv","01/06/2022","x4",15,1,13,"no","no","yes","yes","nauplius"
"nauplius_abun",155.0153,94.4767,"s15_1_06_22_4x_class_data.csv","01/06/2022","x4",15,1,13,"no","no","yes","yes","nauplius"
"nauplius_abun",259.5817,151.3462,"s15_1_06_22_4x_class_data.csv","01/06/2022","x4",15,1,13,"no","no","yes","yes","nauplius"
"lepadella_abun",107.3183,68.7938,"s16_1_06_22_4x_class_data.csv","01/06/2022","x4",16,1,7,"no","no","yes","no","lepadella"
"lepadella_abun",96.3113,63.2903,"s16_1_06_22_4x_class_data.csv","01/06/2022","x4",16,1,7,"no","no","yes","no","lepadella"
"nauplius_abun",320.1202,241.2368,"s16_1_06_22_4x_class_data.csv","01/06/2022","x4",16,1,7,"no","no","yes","no","nauplius"
"nauplius_abun",221.0573,151.3462,"s16_1_06_22_4x_class_data.csv","01/06/2022","x4",16,1,7,"no","no","yes","no","nauplius"
"scapholeberis_abun",514.5773,387.9968,"s16_1_06_22_4x_class_data.csv","01/06/2022","x4",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis_abun",534.7568,325.6238,"s16_1_06_22_4x_class_data.csv","01/06/2022","x4",16,1,7,"no","no","yes","no","scapholeberis"
"nauplius",252.2438,167.8568,"s17_1_06_22_4x_class_data.csv","01/06/2022","x4",17,2,1,"no","no","no","no","nauplius"
"nauplius",138.5048,114.6563,"s17_1_06_22_4x_class_data.csv","01/06/2022","x4",17,2,1,"no","no","no","no","nauplius"
"nauplius",147.6773,125.6633,"s17_1_06_22_4x_class_data.csv","01/06/2022","x4",17,2,1,"no","no","no","no","nauplius"
"chydorus",257.7473,182.5327,"s17_1_06_22_4x_class_data.csv","01/06/2022","x4",17,2,1,"no","no","no","no","chydorus"
"chydorus",283.4303,217.3882,"s17_1_06_22_4x_class_data.csv","01/06/2022","x4",17,2,1,"no","no","no","no","chydorus"
"lepadella_abun",88.9733,57.7867,"s17_1_06_22_4x_class_data.csv","01/06/2022","x4",17,2,1,"no","no","no","no","lepadella"
"nauplius_abun",153.1807,101.8148,"s17_1_06_22_4x_class_data.csv","01/06/2022","x4",17,2,1,"no","no","no","no","nauplius"
